oid,mjd,mag,magerr,catflags,filtercode,ra,dec
820103200005084,58202.284919,20.3994751,0.161835879,0,zg,190.4886564,59.9244923
820103200005084,58202.2973611,20.0177784,0.123678461,0,zg,190.4884402,59.9245331
820103200005084,58202.3006829,20.059763,0.127473205,0,zg,190.4882729,59.924491
820103200005084,58202.3256597,20.1215229,0.133238345,0,zg,190.4884847,59.9245615
820103200005084,58202.3265741,20.098381,0.131052405,0,zg,190.488632,59.9245496
820103200005084,58202.3383333,20.1268196,0.133742779,0,zg,190.4885371,59.9245367
820103200005084,58203.3642477,20.1851597,0.139406428,0,zg,190.4886337,59.9246119
820103200005084,58204.3571181,20.2437782,0.145290911,0,zg,190.4887616,59.9246839
820103200005084,58205.2637037,19.7979622,0.105435252,0,zg,190.488615,59.9245211
820103200005084,58205.2647106,20.2444515,0.145359769,0,zg,190.4885414,59.9244835
820103200005084,58205.2854398,19.9047031,0.113956667,0,zg,190.4886467,59.9245814
820103200005084,58205.2933333,20.1138954,0.132514343,0,zg,190.4886436,59.9245355
820103200005084,58205.3300347,20.0505772,0.12663433,0,zg,190.4882213,59.9245395
820103200005084,58206.2326389,20.2468357,0.145603284,0,zg,190.4883911,59.9245498
820103200005084,58206.259213,20.2916489,0.150238812,0,zg,190.4884497,59.9244341
820103200005084,58206.2712269,20.0377007,0.125466526,0,zg,190.4884164,59.9245527
820103200005084,58206.2940856,20.1620369,0.137138411,0,zg,190.4885369,59.9245766
820103200005084,58206.3147569,20.1875725,0.139644817,0,zg,190.4885683,59.9244225
820103200005084,58206.3366319,20.3040123,0.151536956,0,zg,190.4882812,59.9245771
820103200005084,58207.3311574,19.8988571,0.113473646,0,zg,190.4886067,59.9245141
820103200005084,58210.2951389,20.0082264,0.122829273,0,zg,190.4886837,59.9245602
820103200005084,58210.3148958,20.0858078,0.129877821,0,zg,190.4885969,59.9244877
820103200005084,58223.3168866,20.3486595,0.156294122,0,zg,190.4885523,59.9245296
820103200005084,58227.3066435,20.3044109,0.151578903,0,zg,190.4887481,59.9245981
820103200005084,58227.3084954,20.2410793,0.145015746,0,zg,190.4885535,59.9245612
820103200005084,58227.3175116,20.1164093,0.132752672,0,zg,190.4885097,59.9244889
820103200005084,58229.2690278,20.2625427,0.147215426,32768,zg,190.4886669,59.9246177
820103200005084,58229.278287,20.2663193,0.147605062,32768,zg,190.4883939,59.9245426
820103200005084,58229.3102315,20.291954,0.15027076,32768,zg,190.4889105,59.9245822
820103200005084,58230.3251505,20.0776997,0.129125029,32768,zg,190.4882224,59.9245912
820103200005084,58230.3260764,20.0955753,0.130789444,0,zg,190.4885567,59.9244602
820103200005084,58230.3455324,20.3258419,0.153849483,0,zg,190.4886739,59.9245024
820103200005084,58232.2595602,20.116169,0.132729828,0,zg,190.4885059,59.9244858
820103200005084,58233.2408333,19.9643517,0.118994877,0,zg,190.4886273,59.9245927
820103200005084,58234.2551042,20.0308266,0.124847054,0,zg,190.4884631,59.9245465
820103200005084,58235.1790278,20.2401371,0.144919813,0,zg,190.4882695,59.9245059
820103200005084,58236.1822338,20.053339,0.126885921,0,zg,190.4884988,59.9244363
820103200005084,58236.222419,20.0598106,0.127477556,0,zg,190.4883471,59.9245798
820103200005084,58237.2397569,19.5758648,0.0896530077,0,zg,190.48856,59.924562
820103200005084,58242.2136574,20.2750511,0.148508921,32768,zg,190.4887182,59.9246067
820103200005084,58242.2145718,20.422884,0.1644333,32768,zg,190.4883311,59.9246096
820103200005084,58242.2159838,20.3643589,0.157991767,32768,zg,190.4884836,59.9244737
820103200005084,58242.2498264,20.1414642,0.135146379,32768,zg,190.488659,59.9245793
820103200005084,58243.2012037,20.1270733,0.133767143,32768,zg,190.4885839,59.9245578
820103200005084,58243.2170602,20.2236347,0.143246919,32768,zg,190.4883653,59.9245858
820103200005084,58243.2179745,20.3230381,0.153551027,32768,zg,190.488657,59.9245895
820103200005084,58243.247963,20.4200268,0.164114669,32768,zg,190.4885613,59.9245169
820103200005084,58244.2005903,20.130537,0.134097844,32768,zg,190.4884837,59.9245274
820103200005084,58244.2182755,20.2996655,0.151079595,0,zg,190.4885977,59.924591
820103200005084,58244.2191898,20.198967,0.140775025,0,zg,190.4885677,59.9245259
820103200005084,58244.2478472,20.0296173,0.124738388,0,zg,190.4886367,59.9245085
820103200005084,58246.3046412,20.3076744,0.15192309,0,zg,190.4885774,59.9245469
820103200005084,58246.3314236,20.1232796,0.133405328,0,zg,190.4886301,59.9245657
820103200005084,58247.1824884,20.1604519,0.136984244,0,zg,190.4885134,59.9245174
820103200005084,58247.2020486,20.2643642,0.14740327,0,zg,190.4885917,59.9245245
820103200005084,58247.202963,20.2252884,0.143413976,0,zg,190.4885657,59.9244966
820103200005084,58247.3053009,20.3658829,0.158157498,0,zg,190.4886593,59.924553
820103200005084,58248.1833333,20.158802,0.136823744,0,zg,190.488587,59.9245755
820103200005084,58248.1920023,20.3105049,0.152222008,0,zg,190.4885163,59.9245068
820103200005084,58248.1929167,20.2870121,0.149754003,0,zg,190.4886078,59.9245155
820103200005084,58248.193831,20.2616329,0.147121564,0,zg,190.4885897,59.9245142
820103200005084,58249.1973148,20.1827164,0.139165297,0,zg,190.4885882,59.9245793
820103200005084,58249.2253588,20.223362,0.143219516,0,zg,190.4885311,59.9245448
820103200005084,58255.2051852,20.292923,0.150372118,0,zg,190.488528,59.9245164
820103200005084,58258.179919,20.2819939,0.149230659,0,zg,190.4884758,59.9245245
820103200005084,58262.2263542,20.3380432,0.155153289,0,zg,190.4886478,59.9245119
820103200005084,58263.2676968,20.2441902,0.145333007,32768,zg,190.48854,59.9245955
820103200005084,58267.1734838,20.0630703,0.127776355,0,zg,190.4887782,59.9246923
820103200005084,58267.2267245,20.1227989,0.133359715,0,zg,190.4884037,59.9246764
820103200005084,58270.2596412,19.8086662,0.106261566,32768,zg,190.488434,59.9244239
820103200005084,58272.200081,20.2482777,0.145750523,0,zg,190.4885771,59.9244842
820103200005084,58276.2474769,20.3435345,0.155742556,0,zg,190.4884899,59.924555
820103200005084,58279.2248264,20.1467743,0.135658234,0,zg,190.4885328,59.9245694
820103200005084,58288.2207986,20.2371292,0.144613683,0,zg,190.4887253,59.9244771
820103200005084,58293.1804745,20.1957798,0.140458107,0,zg,190.4891042,59.9245212
820103200005084,58293.1934259,19.8220329,0.107302234,0,zg,190.4889161,59.9246582
820103200005084,58293.2120833,20.0286446,0.124650985,0,zg,190.4884412,59.9244159
820103200005084,58294.1850926,20.3430805,0.155693889,0,zg,190.4886743,59.9245577
820103200005084,58294.2068519,20.1308193,0.134124979,0,zg,190.4884598,59.9246571
820103200005084,58303.2034722,20.2629089,0.147253007,0,zg,190.4887204,59.924512
820103200005084,58306.2250694,20.257164,0.146661788,0,zg,190.4885845,59.9245064
820103200005084,58319.1815972,20.1665497,0.137578681,0,zg,190.488507,59.9245688
820103200005084,58319.2035417,20.0208092,0.123948984,0,zg,190.488669,59.9248799
820103200005084,58322.1847454,20.3256378,0.153827906,0,zg,190.4886855,59.9245312
820103200005084,58325.2068287,19.9893227,0.121163696,0,zg,190.4884838,59.9246062
820103200005084,58332.1784606,20.2909431,0.150164962,0,zg,190.4886662,59.9245455
