oid,mjd,mag,magerr,catflags,filtercode,ra,dec
722114100002441,58203.3822685,20.4552155,0.153470308,0,zg,245.5280274,43.7768275
722114100002441,58204.4363773,19.9555244,0.106779158,0,zg,245.5280896,43.7768495
722114100002441,58204.4508681,20.3268242,0.140209317,0,zg,245.5281611,43.777017
722114100002441,58204.4639815,20.3380241,0.141333044,0,zg,245.5280075,43.7769517
722114100002441,58204.4649421,20.3398666,0.141518563,0,zg,245.5280602,43.7768405
722114100002441,58204.4983218,20.4509716,0.153019071,0,zg,245.5279341,43.7769138
722114100002441,58204.5022685,20.2679672,0.134412691,0,zg,245.5282973,43.7768395
722114100002441,58205.4521528,20.3865242,0.146273062,0,zg,245.5282722,43.7766826
722114100002441,58205.4620833,20.406353,0.148327053,0,zg,245.5279635,43.7767642
722114100002441,58205.5040278,20.5764027,0.164577961,0,zg,245.5281264,43.7768844
722114100002441,58206.4325116,20.2511349,0.132788718,0,zg,245.5280341,43.7769119
722114100002441,58206.4778356,20.4513741,0.153061852,0,zg,245.528035,43.7768979
722114100002441,58206.4802315,20.2297745,0.130749851,0,zg,245.528092,43.7768491
722114100002441,58206.5039005,20.6273689,0.168783069,0,zg,245.528539,43.7768439
722114100002441,58207.4029514,20.105257,0.119357452,0,zg,245.5283271,43.7768499
722114100002441,58207.4341667,19.9860535,0.10924492,0,zg,245.5283095,43.7769081
722114100002441,58207.4418171,20.0524921,0.114785582,0,zg,245.5282524,43.7768342
722114100002441,58207.5002199,20.2952003,0.137072012,0,zg,245.5280139,43.7768251
722114100002441,58210.4147801,20.2377644,0.131509572,0,zg,245.5280033,43.7768478
722114100002441,58227.3321875,20.3163242,0.139161825,0,zg,245.5281063,43.7768732
722114100002441,58227.366169,20.5604286,0.163259983,0,zg,245.5282703,43.7769055
722114100002441,58227.3680671,20.195343,0.127515078,0,zg,245.5281418,43.7769054
722114100002441,58228.4647569,20.399229,0.147586897,0,zg,245.5280957,43.7768224
722114100002441,58229.3403241,20.2805748,0.135638952,0,zg,245.528253,43.7768075
722114100002441,58229.3512153,20.2499638,0.132676333,32768,zg,245.5281531,43.7768972
